entry_time,exit_time,direction,entry,sl,tp,exit_price,outcome,score,risk_eur,pnl,balance,choch,ob,liq,fvg,pd,bos,sd
2026-04-23 05:15:00,2026-04-23 13:15:00,LONG,1.17042,1.16842,1.17642,1.16842,LOSS,5,101.30789994671576,-101.30789994671576,10029.48209472486,False,True,True,True,True,True,False
2026-04-23 22:15:00,2026-04-27 11:00:00,LONG,1.16863,1.16663,1.17463,1.17463,WIN,5,100.29482094724861,300.88446284174586,10330.366557566607,False,True,True,True,True,False,False
2026-04-27 15:30:00,2026-04-27 18:45:00,LONG,1.17493,1.17293,1.18093,1.17293,LOSS,5,103.30366557566607,-103.30366557566607,10227.062891990941,False,True,True,True,False,True,True
2026-04-28 12:15:00,2026-04-28 15:00:00,LONG,1.17002,1.16802,1.17602,1.16802,LOSS,5,102.27062891990941,-102.27062891990941,10124.792263071033,False,True,True,True,True,False,False
2026-04-28 17:00:00,2026-04-29 21:00:00,LONG,1.16973,1.16773,1.17573,1.16773,LOSS,5,101.24792263071032,-101.24792263071032,10023.544340440323,True,False,True,True,True,True,False
2026-04-30 12:15:00,2026-04-30 22:00:00,LONG,1.16805,1.16605,1.17405,1.17405,WIN,5,100.23544340440323,300.7063302132097,10324.250670653533,False,True,False,True,False,True,True
2026-05-01 00:15:00,2026-05-04 13:00:00,LONG,1.1731,1.1711,1.1791,1.1711,LOSS,5,103.24250670653534,-103.24250670653534,10221.008163946997,False,False,True,True,False,True,False
2026-05-12 09:00:00,2026-05-13 11:45:00,SHORT,1.17617,1.17817,1.17017,1.17017,WIN,5,102.21008163946998,306.6302449184099,10527.638408865407,False,False,True,True,False,True,False
2026-05-14 11:15:00,2026-05-15 04:30:00,SHORT,1.17075,1.17275,1.16475,1.16475,WIN,5,105.27638408865407,315.8291522659622,10843.467561131369,False,False,True,True,False,True,False
2026-05-15 14:00:00,2026-05-20 11:00:00,SHORT,1.16492,1.16692,1.15892,1.15892,WIN,5,108.4346756113137,325.30402683394107,11168.77158796531,False,True,True,True,True,True,True
2026-05-21 11:30:00,2026-05-25 15:45:00,SHORT,1.16325,1.16525,1.15725,1.16525,LOSS,5,111.6877158796531,-111.6877158796531,11057.083872085657,False,True,True,True,True,True,True
2026-05-25 17:45:00,2026-05-29 17:45:00,SHORT,1.16444,1.16644,1.15844,1.16644,LOSS,5,110.57083872085657,-110.57083872085657,10946.513033364801,True,False,True,True,True,True,False
2026-06-04 07:45:00,2026-06-04 13:30:00,SHORT,1.16111,1.16311,1.15511,1.16311,LOSS,5,109.465130333648,-109.465130333648,10837.047903031153,True,True,True,True,True,True,True
2026-06-05 15:45:00,2026-06-05 18:00:00,SHORT,1.16072,1.16272,1.15472,1.15472,WIN,5,108.37047903031153,325.1114370909346,11162.159340122087,True,True,False,True,False,True,True
2026-06-05 23:30:00,2026-06-08 14:30:00,SHORT,1.15235,1.15435,1.14635,1.15435,LOSS,5,111.62159340122088,-111.62159340122088,11050.537746720865,False,True,False,True,False,True,False
2026-06-10 16:15:00,2026-06-11 22:00:00,SHORT,1.15547,1.15747,1.14947,1.15747,LOSS,5,110.50537746720866,-110.50537746720866,10940.032369253657,True,True,True,True,True,True,False
2026-06-12 15:15:00,2026-06-15 00:15:00,SHORT,1.15686,1.15886,1.15086,1.15886,LOSS,5,109.40032369253657,-109.40032369253657,10830.63204556112,True,False,True,True,False,True,False
2026-06-15 04:00:00,2026-06-15 08:00:00,SHORT,1.15988,1.16188,1.15388,1.16188,LOSS,5,108.3063204556112,-108.3063204556112,10722.32572510551,True,False,True,True,True,True,False
2026-06-16 18:00:00,2026-06-17 21:00:00,SHORT,1.1607,1.1627,1.1547,1.1547,WIN,5,107.22325725105509,321.66977175316526,11043.995496858675,False,False,True,True,True,True,False
2026-06-18 09:00:00,2026-06-19 06:00:00,SHORT,1.15104,1.15304,1.14504,1.14504,WIN,5,110.43995496858675,331.31986490576026,11375.315361764435,True,True,True,True,False,True,True
2026-06-22 01:15:00,2026-06-23 13:45:00,SHORT,1.14639,1.14839,1.14039,1.14039,WIN,5,113.75315361764434,341.25946085293305,11716.574822617367,True,True,False,True,False,True,False
