entry_time,exit_time,direction,entry,sl,tp,exit_price,outcome,score,risk_eur,pnl,balance,choch,ob,liq,fvg,pd,bos,sd
2025-10-22 01:00:00,2025-10-22 08:00:00,SHORT,1.16026,1.16126,1.15826,1.16126,LOSS,4,100.0,-100.0,9900.0,True,True,False,True,False,True,False
2025-10-22 10:15:00,2025-10-22 13:30:00,SHORT,1.16042,1.16142,1.15842,1.15842,WIN,4,99.0,198.0,10098.0,True,True,True,False,False,True,True
2025-10-23 03:15:00,2025-10-23 17:00:00,SHORT,1.1602,1.1611999999999998,1.1582,1.1611999999999998,LOSS,4,100.98,-100.98,9997.02,False,True,False,True,True,True,True
2025-10-23 20:30:00,2025-10-23 21:30:00,SHORT,1.16064,1.1616399999999998,1.15864,1.1616399999999998,LOSS,4,99.9702,-99.9702,9897.0498,False,False,True,True,True,True,False
2025-10-23 21:45:00,2025-10-24 10:30:00,SHORT,1.16173,1.1627299999999998,1.15973,1.1627299999999998,LOSS,4,98.970498,-98.970498,9798.079302,False,False,True,True,True,True,False
2025-10-24 10:45:00,2025-10-24 15:30:00,SHORT,1.16213,1.16313,1.16013,1.16313,LOSS,5,97.98079302000001,-97.98079302000001,9700.09850898,False,True,True,True,True,False,True
2025-10-27 00:00:00,2025-10-27 04:00:00,SHORT,1.16322,1.1642199999999998,1.16122,1.1642199999999998,LOSS,4,97.0009850898,-97.0009850898,9603.0975238902,False,False,True,True,True,True,False
2025-11-10 01:15:00,2025-11-10 02:00:00,SHORT,1.15484,1.15584,1.15284,1.15584,LOSS,4,96.03097523890199,-96.03097523890199,9507.066548651297,False,True,False,True,False,True,True
2025-11-10 02:15:00,2025-11-10 03:15:00,SHORT,1.15497,1.15597,1.15297,1.15597,LOSS,4,95.07066548651297,-95.07066548651297,9411.995883164784,False,True,False,True,False,True,True
2025-11-10 03:30:00,2025-11-10 09:30:00,SHORT,1.15585,1.15685,1.15385,1.15685,LOSS,4,94.11995883164784,-94.11995883164784,9317.875924333135,False,True,True,True,False,False,True
2025-11-10 13:45:00,2025-11-10 14:15:00,SHORT,1.15611,1.1571099999999999,1.15411,1.1571099999999999,LOSS,4,14.778400442937254,-14.778400442937254,9303.097523890197,False,True,True,True,False,False,False
2025-11-11 05:30:00,2025-11-11 10:15:00,SHORT,1.15574,1.1567399999999999,1.15374,1.1567399999999999,LOSS,4,93.03097523890197,-93.03097523890197,9210.066548651295,False,False,True,True,True,True,False
2025-11-11 10:30:00,2025-11-11 12:30:00,SHORT,1.15638,1.1573799999999999,1.15438,1.1573799999999999,LOSS,5,92.10066548651295,-92.10066548651295,9117.965883164783,False,True,True,True,True,False,True
2025-11-11 22:15:00,2025-11-12 12:15:00,SHORT,1.15879,1.1597899999999999,1.15679,1.15679,WIN,4,91.17965883164783,182.35931766329566,9300.325200828078,False,True,False,True,True,True,True
2025-11-12 12:30:00,2025-11-12 13:45:00,SHORT,1.1566,1.1576,1.1546,1.1576,LOSS,6,93.00325200828078,-93.00325200828078,9207.321948819797,False,True,True,True,False,True,True
2025-11-12 15:45:00,2025-11-12 17:00:00,SHORT,1.15686,1.15786,1.15486,1.15786,LOSS,4,92.07321948819798,-92.07321948819798,9115.248729331599,False,False,False,True,False,True,False
2025-11-12 17:15:00,2025-11-12 17:45:00,SHORT,1.15784,1.1588399999999999,1.15584,1.1588399999999999,LOSS,5,91.15248729331599,-91.15248729331599,9024.096242038282,False,False,True,True,True,True,False
2025-11-12 18:00:00,2025-11-13 09:30:00,SHORT,1.15937,1.16037,1.15737,1.16037,LOSS,5,90.24096242038281,-90.24096242038281,8933.8552796179,False,False,True,True,True,True,False
